sample_id,split,error_type,preferred_description,controlled_negative,sentence_id,source_phrase,replacement_phrase,target_modality,construction,preferred_words,negative_words,length_delta,sentence_delta,lexical_jaccard,sequence_similarity,observed_type,targeted_error_present,non_target_preserved,fluent,quality_score,verified
samplenew4_00008095,train,evidence_contradiction,"In the video, the screen shows a male character sitting in an indoor environment, possibly an office or meeting room. At the beginning of the video, his eyebrows are furrowed, and his facial expression is tense, indicating that he may be going through a difficult conversation or situation. In the following scenes, his gaze starts to look around, suggesting that he may be paying attention to the reactions or actions of the people around him. At the end of the video, his mouth opens wide, seemingly expressing strong emotion or making a forceful statement. In the audio, the character's volume is low, as if he is trying not to draw attention to himself. In the text, the subtitle says, ""I'm going to America."" This sentence is likely spoken by the male character. Based on the tense facial expression and furrowed eyebrows of the male character in the video clues, as well as the wide opening of his mouth in the final scene, it can be inferred that the male character may be experiencing a mix of apprehension and emotional intensity when saying this sentence. Additionally, based on the audio clue of the character's low volume as if he is trying not to draw attention to himself, it can be speculated that the male character may feel nervous, hesitant, or conflicted about going abroad. Therefore, this sentence may carry a tone of emotional weight, reflecting not only the announcement of a significant life event but also underlying feelings of anxiety or inner turmoil.","In the video, the screen shows a male character sitting in an indoor environment, possibly an office or meeting room. At the beginning of the video, his eyebrows are furrowed, and his facial expression is tense, indicating that he may be going through a difficult conversation or situation. In the following scenes, his gaze starts to look around, suggesting that he may be paying attention to the reactions or actions of the people around him. At the end of the video, his mouth opens wide, seemingly expressing strong emotion or making a forceful statement. In the audio, the character's volume is loud, as if he is trying to command attention. In the text, the subtitle says, ""I'm going to America."" This sentence is likely spoken by the male character. Based on the tense facial expression and furrowed eyebrows of the male character in the video clues, as well as the wide opening of his mouth in the final scene, it can be inferred that the male character may be experiencing a mix of apprehension and emotional intensity when saying this sentence. Additionally, based on the audio clue of the character's low volume as if he is trying not to draw attention to himself, it can be speculated that the male character may feel nervous, hesitant, or conflicted about going abroad. Therefore, this sentence may carry a tone of emotional weight, reflecting not only the announcement of a significant life event but also underlying feelings of anxiety or inner turmoil.",S5,"the character's volume is low, as if he is trying not to draw attention to himself","the character's volume is loud, as if he is trying to command attention",audio,qwen3_generated,252,249,-3,0,0.9844961240310077,0.9670851713607058,evidence_contradiction,True,True,True,5,True
samplenew4_00008095,train,modality_omission,"In the video, the screen shows a male character sitting in an indoor environment, possibly an office or meeting room. At the beginning of the video, his eyebrows are furrowed, and his facial expression is tense, indicating that he may be going through a difficult conversation or situation. In the following scenes, his gaze starts to look around, suggesting that he may be paying attention to the reactions or actions of the people around him. At the end of the video, his mouth opens wide, seemingly expressing strong emotion or making a forceful statement. In the audio, the character's volume is low, as if he is trying not to draw attention to himself. In the text, the subtitle says, ""I'm going to America."" This sentence is likely spoken by the male character. Based on the tense facial expression and furrowed eyebrows of the male character in the video clues, as well as the wide opening of his mouth in the final scene, it can be inferred that the male character may be experiencing a mix of apprehension and emotional intensity when saying this sentence. Additionally, based on the audio clue of the character's low volume as if he is trying not to draw attention to himself, it can be speculated that the male character may feel nervous, hesitant, or conflicted about going abroad. Therefore, this sentence may carry a tone of emotional weight, reflecting not only the announcement of a significant life event but also underlying feelings of anxiety or inner turmoil.","In the video, the screen shows a male character sitting in an indoor environment, possibly an office or meeting room. At the beginning of the video, his eyebrows are furrowed, and his facial expression is tense, indicating that he may be going through a difficult conversation or situation. In the following scenes, his gaze starts to look around, suggesting that he may be paying attention to the reactions or actions of the people around him. At the end of the video, his mouth opens wide, seemingly expressing strong emotion or making a forceful statement. In the text, the subtitle says, ""I'm going to America."" This sentence is likely spoken by the male character. Based on the tense facial expression and furrowed eyebrows of the male character in the video clues, as well as the wide opening of his mouth in the final scene, it can be inferred that the male character may be experiencing a mix of apprehension and emotional intensity when saying this sentence. Additionally, based on the audio clue of the character's low volume as if he is trying not to draw attention to himself, it can be speculated that the male character may feel nervous, hesitant, or conflicted about going abroad. Therefore, this sentence may carry a tone of emotional weight, reflecting not only the announcement of a significant life event but also underlying feelings of anxiety or inner turmoil.",S5,"In the audio, the character's volume is low, as if he is trying not to draw attention to himself.",,audio,qwen3_generated,252,233,-19,1,1.0,0.9657342657342657,modality_omission,True,True,True,4,True
samplenew4_00008191,train,evidence_contradiction,"In the video, the character is in a casual indoor setting, engaging in a video call. Their facial expression shows a relaxed and friendly demeanor, with a gentle smile and attentive gaze, indicating comfort and engagement in the conversation. Their body language reveals a poised yet approachable posture, likely sitting upright while interacting with the screen.In the audio, the character's voice demonstrates a confident, casual, and slightly playful tone, with moderate pitch and steady pace. The vocal tone carries a sense of familiarity and ease, suggesting a close or comfortable interaction. Background audio includes natural ambient sound that contributes to a warm and informal atmosphere.The subtitle reads: ""This is my roommate's room, dare to be with me."" The choice of words ""dare"" and the sentence structure, which blends invitation with a hint of challenge, suggest a lighthearted and proud emotional tone. The semantic content indicates a positive, expressive sentiment, reflecting pride and amusement.At the beginning, the character exhibits curiosity and openness. As the scene progresses, they display increasing confidence and playfulness. By the end, their emotional state remains cheerful and engaged. This emotional trajectory shows a stable yet dynamic expression of happiness.Combining the visual cues (smiling expression and relaxed posture), auditory signals (friendly and confident tone), and textual information (playful and inviting message), along with the temporal progression (consistent positivity), we can conclude that the character experiences happiness with moderate to strong intensity. The smile, tone of voice, and playful subtitle particularly support this interpretation. There is also a subtle indication of pride, suggesting a layered emotional experience rooted in shared personal space and social connection.","In the video, the character is in a casual indoor setting, engaging in a video call. Their facial expression shows a relaxed and friendly demeanor, with a gentle smile and attentive gaze, indicating comfort and engagement in the conversation. Their body language reveals a slouched and disengaged posture, likely leaning back while ignoring the screen.In the audio, the character's voice demonstrates a confident, casual, and slightly playful tone, with moderate pitch and steady pace. The vocal tone carries a sense of familiarity and ease, suggesting a close or comfortable interaction. Background audio includes natural ambient sound that contributes to a warm and informal atmosphere.The subtitle reads: ""This is my roommate's room, dare to be with me."" The choice of words ""dare"" and the sentence structure, which blends invitation with a hint of challenge, suggest a lighthearted and proud emotional tone. The semantic content indicates a positive, expressive sentiment, reflecting pride and amusement.At the beginning, the character exhibits curiosity and openness. As the scene progresses, they display increasing confidence and playfulness. By the end, their emotional state remains cheerful and engaged. This emotional trajectory shows a stable yet dynamic expression of happiness.Combining the visual cues (smiling expression and relaxed posture), auditory signals (friendly and confident tone), and textual information (playful and inviting message), along with the temporal progression (consistent positivity), we can conclude that the character experiences happiness with moderate to strong intensity. The smile, tone of voice, and playful subtitle particularly support this interpretation. There is also a subtle indication of pride, suggesting a layered emotional experience rooted in shared personal space and social connection.",S3,"body language reveals a poised yet approachable posture, likely sitting upright while interacting with the screen","body language reveals a slouched and disengaged posture, likely leaning back while ignoring the screen",visual,qwen3_generated,270,269,-1,0,0.9411764705882353,0.9662253445014861,evidence_contradiction,True,True,True,5,True
samplenew4_00008408,train,emotion_flip,"In the video, the audio clue It should have a paid user indicates the speaker is addressing a requirement or challenge related to monetization or user acquisition. Based on the facial expression described-a subtle furrowed brow, intense gaze, slightly open mouth, and tension around the eyes-the man appears deeply engaged in processing this topic. These physical cues suggest a state of thoughtful contemplation, aligning with emotions such as seriousness, pensiveness, and mild concern, as noted in the raw data. The intensity of his gaze combined with the slight tension around his brow implies he is analyzing potential implications or challenges tied to the statement paid user, rather than reacting with overt distress or urgency. Therefore, the emotional label worried captures his mild apprehension about navigating this requirement, while his overall demeanor remains focused and analytical rather than distressed. This emotion aligns with the broader emotional state conveyed through his facial tension and serious tone, reflecting a balance between concern and deliberate consideration.","In the video, the audio clue It should have a paid user indicates the speaker is addressing a requirement or challenge related to monetization or user acquisition. Based on the facial expression described-a subtle furrowed brow, intense gaze, slightly open mouth, and tension around the eyes-the man appears deeply engaged in processing this topic. These physical cues suggest a state of thoughtful contemplation, aligning with emotions such as seriousness, pensiveness, and mild concern, as noted in the raw data. The intensity of his gaze combined with the slight tension around his brow implies he is analyzing potential implications or challenges tied to the statement paid user, rather than reacting with overt distress or urgency. Therefore, the emotional label confident captures his assured readiness to navigate this requirement, while his overall demeanor remains focused and analytical rather than distressed. This emotion aligns with the broader emotional state conveyed through his facial tension and serious tone, reflecting a balance between concern and deliberate consideration.",S5,the emotional label worried captures his mild apprehension about navigating this requirement,the emotional label confident captures his assured readiness to navigate this requirement,global,qwen3_generated,162,162,0,0,0.9304347826086956,0.7056138749429485,emotion_flip,True,True,True,5,True
samplenew4_00008408,train,intensity_mismatch,"In the video, the audio clue It should have a paid user indicates the speaker is addressing a requirement or challenge related to monetization or user acquisition. Based on the facial expression described-a subtle furrowed brow, intense gaze, slightly open mouth, and tension around the eyes-the man appears deeply engaged in processing this topic. These physical cues suggest a state of thoughtful contemplation, aligning with emotions such as seriousness, pensiveness, and mild concern, as noted in the raw data. The intensity of his gaze combined with the slight tension around his brow implies he is analyzing potential implications or challenges tied to the statement paid user, rather than reacting with overt distress or urgency. Therefore, the emotional label worried captures his mild apprehension about navigating this requirement, while his overall demeanor remains focused and analytical rather than distressed. This emotion aligns with the broader emotional state conveyed through his facial tension and serious tone, reflecting a balance between concern and deliberate consideration.","In the video, the audio clue It should have a paid user indicates the speaker is addressing a requirement or challenge related to monetization or user acquisition. Based on the facial expression described-a subtle furrowed brow, intense gaze, slightly open mouth, and tension around the eyes-the man appears deeply engaged in processing this topic. These physical cues suggest a state of thoughtful contemplation, aligning with emotions such as seriousness, pensiveness, and mild concern, as noted in the raw data. The intensity of his gaze combined with the intense tension around his brow implies he is analyzing potential implications or challenges tied to the statement paid user, rather than reacting with overt distress or urgency. Therefore, the emotional label worried captures his mild apprehension about navigating this requirement, while his overall demeanor remains focused and analytical rather than distressed. This emotion aligns with the broader emotional state conveyed through his facial tension and serious tone, reflecting a balance between concern and deliberate consideration.",4,slight tension,intense tension,global,qwen3_generated,162,162,0,0,0.990990990990991,0.9940774487471526,intensity_mismatch,True,True,True,5,True
samplenew4_00008408,train,evidence_contradiction,"In the video, the audio clue It should have a paid user indicates the speaker is addressing a requirement or challenge related to monetization or user acquisition. Based on the facial expression described-a subtle furrowed brow, intense gaze, slightly open mouth, and tension around the eyes-the man appears deeply engaged in processing this topic. These physical cues suggest a state of thoughtful contemplation, aligning with emotions such as seriousness, pensiveness, and mild concern, as noted in the raw data. The intensity of his gaze combined with the slight tension around his brow implies he is analyzing potential implications or challenges tied to the statement paid user, rather than reacting with overt distress or urgency. Therefore, the emotional label worried captures his mild apprehension about navigating this requirement, while his overall demeanor remains focused and analytical rather than distressed. This emotion aligns with the broader emotional state conveyed through his facial tension and serious tone, reflecting a balance between concern and deliberate consideration.","In the video, the audio clue It should not have a paid user indicates the speaker is addressing a requirement or challenge related to monetization or user acquisition. Based on the facial expression described-a subtle furrowed brow, intense gaze, slightly open mouth, and tension around the eyes-the man appears deeply engaged in processing this topic. These physical cues suggest a state of thoughtful contemplation, aligning with emotions such as seriousness, pensiveness, and mild concern, as noted in the raw data. The intensity of his gaze combined with the slight tension around his brow implies he is analyzing potential implications or challenges tied to the statement paid user, rather than reacting with overt distress or urgency. Therefore, the emotional label worried captures his mild apprehension about navigating this requirement, while his overall demeanor remains focused and analytical rather than distressed. This emotion aligns with the broader emotional state conveyed through his facial tension and serious tone, reflecting a balance between concern and deliberate consideration.",S1,It should have a paid user,It should not have a paid user,audio,qwen3_generated,162,163,1,0,0.9910714285714286,0.9981801637852593,evidence_contradiction,True,True,True,5,True
samplenew4_00008444,train,evidence_contradiction,"The video shows a young man speaking with a serious expression. His eyes are slightly downcast, and his voice sounds subdued. He says, ""From beginning to end, it's all my fault."" This statement directly indicates feelings of self-blame and guilt. The serious tone and somber facial expression suggest that he is experiencing remorse and regret for his actions. The overall atmosphere and his confession suggest sadness associated with the situation he's referring to.","The video shows a young man speaking with a serious expression. His eyes are sharply upward, and his voice sounds subdued. He says, ""From beginning to end, it's all my fault."" This statement directly indicates feelings of self-blame and guilt. The serious tone and somber facial expression suggest that he is experiencing remorse and regret for his actions. The overall atmosphere and his confession suggest sadness associated with the situation he's referring to.",2,His eyes are slightly downcast,His eyes are sharply upward,visual,qwen3_generated,73,73,0,0,0.9310344827586207,0.9709989258861439,evidence_contradiction,True,True,True,5,True
samplenew4_00008444,train,modality_omission,"The video shows a young man speaking with a serious expression. His eyes are slightly downcast, and his voice sounds subdued. He says, ""From beginning to end, it's all my fault."" This statement directly indicates feelings of self-blame and guilt. The serious tone and somber facial expression suggest that he is experiencing remorse and regret for his actions. The overall atmosphere and his confession suggest sadness associated with the situation he's referring to.","The video shows a young man speaking with a serious expression. He says, ""From beginning to end, it's all my fault."" This statement directly indicates feelings of self-blame and guilt. The serious tone and somber facial expression suggest that he is experiencing remorse and regret for his actions. The overall atmosphere and his confession suggest sadness associated with the situation he's referring to.",2,"His eyes are slightly downcast, and his voice sounds subdued.",,audio,qwen3_generated,73,63,-10,1,0.875,0.9288990825688074,modality_omission,True,True,True,5,True
samplenew4_00008544,train,emotion_flip,"In the video, the screen shows a male character wearing a suit, standing in an indoor environment. In the video, his gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. In the audio, the character's tone is calm, and the speech rate is relatively fast. In the text, it is impossible to determine the emotional state based on the subtitle content. In the video, the male character's gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. Based on the audio clue of the character's calm tone and relatively fast speech rate, as well as the video clue of the male character's gaze directed towards the other person and his mouth slightly open, we can infer that the male character in the video may be engaged in a conversation with the other person, and his emotional state is calm and focused.","In the video, the screen shows a male character wearing a suit, standing in an indoor environment. In the video, his gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. In the audio, the character's tone is calm, and the speech rate is relatively fast. In the text, it is impossible to determine the emotional state based on the subtitle content. In the video, the male character's gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. Based on the audio clue of the character's calm tone and relatively fast speech rate, as well as the video clue of the male character's gaze directed towards the other person and his mouth slightly open, we can infer that the male character in the video may be engaged in a conversation with the other person, and his emotional state is anxious and distracted.",S6,his emotional state is calm and focused,his emotional state is anxious and distracted,global,qwen3_generated,172,172,0,0,0.9516129032258065,0.9846782431052093,emotion_flip,True,True,True,5,True
samplenew4_00008544,train,evidence_contradiction,"In the video, the screen shows a male character wearing a suit, standing in an indoor environment. In the video, his gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. In the audio, the character's tone is calm, and the speech rate is relatively fast. In the text, it is impossible to determine the emotional state based on the subtitle content. In the video, the male character's gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. Based on the audio clue of the character's calm tone and relatively fast speech rate, as well as the video clue of the male character's gaze directed towards the other person and his mouth slightly open, we can infer that the male character in the video may be engaged in a conversation with the other person, and his emotional state is calm and focused.","In the video, the screen shows a male character wearing a suit, standing in an indoor environment. In the video, his gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. In the audio, the character's tone is agitated, and the speech rate is relatively slow. In the text, it is impossible to determine the emotional state based on the subtitle content. In the video, the male character's gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. Based on the audio clue of the character's calm tone and relatively fast speech rate, as well as the video clue of the male character's gaze directed towards the other person and his mouth slightly open, we can infer that the male character in the video may be engaged in a conversation with the other person, and his emotional state is calm and focused.",3,"the character's tone is calm, and the speech rate is relatively fast","the character's tone is agitated, and the speech rate is relatively slow",audio,qwen3_generated,172,172,0,0,0.967741935483871,0.9897750511247444,evidence_contradiction,True,True,True,5,True
samplenew4_00008544,train,modality_omission,"In the video, the screen shows a male character wearing a suit, standing in an indoor environment. In the video, his gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. In the audio, the character's tone is calm, and the speech rate is relatively fast. In the text, it is impossible to determine the emotional state based on the subtitle content. In the video, the male character's gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. Based on the audio clue of the character's calm tone and relatively fast speech rate, as well as the video clue of the male character's gaze directed towards the other person and his mouth slightly open, we can infer that the male character in the video may be engaged in a conversation with the other person, and his emotional state is calm and focused.","In the video, the screen shows a male character wearing a suit, standing in an indoor environment. In the video, his gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. In the text, it is impossible to determine the emotional state based on the subtitle content. In the video, the male character's gaze is directed towards the other person, and his mouth is slightly open, indicating that he is engaged in a conversation with the other person. Based on the audio clue of the character's calm tone and relatively fast speech rate, as well as the video clue of the male character's gaze directed towards the other person and his mouth slightly open, we can infer that the male character in the video may be engaged in a conversation with the other person, and his emotional state is calm and focused.",3,"In the audio, the character's tone is calm, and the speech rate is relatively fast.",,audio,qwen3_generated,172,157,-15,1,1.0,0.9550321199143469,modality_omission,True,True,True,5,True
samplenew4_00008624,train,emotion_flip,"In the video, at the beginning of the video, we see a male character wearing a military uniform. His facial expression is serious, with furrowed eyebrows and a slightly downturned mouth, indicating that he is in a negative emotional state. In the middle of the video, the male character's facial expression becomes more intense, with furrowed eyebrows and a slightly downturned mouth, indicating that he is experiencing a strong negative emotion. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle content cannot be seen. Based on the video clues of the male character's serious facial expression, furrowed eyebrows, and slightly downturned mouth, it can be inferred that he may be experiencing a strong negative emotion. Combined with the audio clue of the character's low voice and serious tone, it can be further confirmed that the male character is in a negative emotional state.","In the video, at the beginning of the video, we see a male character wearing a military uniform. His facial expression is serious, with furrowed eyebrows and a slightly downturned mouth, indicating that he is in a negative emotional state. In the middle of the video, the male character's facial expression becomes more intense, with furrowed eyebrows and a slightly downturned mouth, indicating that he is experiencing a strong negative emotion. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle content cannot be seen. Based on the video clues of the male character's serious facial expression, furrowed eyebrows, and slightly downturned mouth, it can be inferred that he may be experiencing a strong positive emotion. Combined with the audio clue of the character's low voice and serious tone, it can be further confirmed that the male character is in a negative emotional state.",S6,it can be inferred that he may be experiencing a strong negative emotion,it can be inferred that he may be experiencing a strong positive emotion,global,qwen3_generated,152,152,0,0,0.9838709677419355,0.9956803455723542,emotion_flip,True,True,True,5,True
samplenew4_00008624,train,evidence_contradiction,"In the video, at the beginning of the video, we see a male character wearing a military uniform. His facial expression is serious, with furrowed eyebrows and a slightly downturned mouth, indicating that he is in a negative emotional state. In the middle of the video, the male character's facial expression becomes more intense, with furrowed eyebrows and a slightly downturned mouth, indicating that he is experiencing a strong negative emotion. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle content cannot be seen. Based on the video clues of the male character's serious facial expression, furrowed eyebrows, and slightly downturned mouth, it can be inferred that he may be experiencing a strong negative emotion. Combined with the audio clue of the character's low voice and serious tone, it can be further confirmed that the male character is in a negative emotional state.","In the video, at the beginning of the video, we see a male character wearing a military uniform. His facial expression is serious, with furrowed eyebrows and a slightly downturned mouth, indicating that he is in a negative emotional state. In the middle of the video, the male character's facial expression becomes more intense, with furrowed eyebrows and a slightly downturned mouth, indicating that he is experiencing a strong negative emotion. In the audio, the character's voice is loud and the tone is playful. In the text, the subtitle content cannot be seen. Based on the video clues of the male character's serious facial expression, furrowed eyebrows, and slightly downturned mouth, it can be inferred that he may be experiencing a strong negative emotion. Combined with the audio clue of the character's low voice and serious tone, it can be further confirmed that the male character is in a negative emotional state.",4,the character's voice is low and the tone is serious,the character's voice is loud and the tone is playful,audio,qwen3_generated,152,152,0,0,0.9682539682539683,0.9724770642201835,evidence_contradiction,True,True,True,5,True
samplenew4_00008624,train,modality_omission,"In the video, at the beginning of the video, we see a male character wearing a military uniform. His facial expression is serious, with furrowed eyebrows and a slightly downturned mouth, indicating that he is in a negative emotional state. In the middle of the video, the male character's facial expression becomes more intense, with furrowed eyebrows and a slightly downturned mouth, indicating that he is experiencing a strong negative emotion. In the audio, the character's voice is low and the tone is serious. In the text, the subtitle content cannot be seen. Based on the video clues of the male character's serious facial expression, furrowed eyebrows, and slightly downturned mouth, it can be inferred that he may be experiencing a strong negative emotion. Combined with the audio clue of the character's low voice and serious tone, it can be further confirmed that the male character is in a negative emotional state.","In the video, at the beginning of the video, we see a male character wearing a military uniform. His facial expression is serious, with furrowed eyebrows and a slightly downturned mouth, indicating that he is in a negative emotional state. In the middle of the video, the male character's facial expression becomes more intense, with furrowed eyebrows and a slightly downturned mouth, indicating that he is experiencing a strong negative emotion. In the text, the subtitle content cannot be seen. Based on the video clues of the male character's serious facial expression, furrowed eyebrows, and slightly downturned mouth, it can be inferred that he may be experiencing a strong negative emotion. Combined with the audio clue of the character's low voice and serious tone, it can be further confirmed that the male character is in a negative emotional state.",S4,"In the audio, the character's voice is low and the tone is serious.",,audio,qwen3_generated,152,139,-13,1,1.0,0.9618834080717489,modality_omission,True,True,True,5,True
samplenew4_00008641,train,emotion_flip,"In the text, caption content: ""Who gave me the lead to sign?"" This sentence might be a question or complaint from a woman in a video to someone else. Based on the audio cues described with a trembling voice and shaking, along with shallow and rapid breathing, it indicates that the person is experiencing strong negative emotions such as fear, anxiety, or tension. They may feel overwhelmed or under too much pressure. Therefore, this sentence could be the woman expressing her confusion, dissatisfaction, or stress, which alignss with the emotional state indicated by the audio clues.","In the text, caption content: ""Who gave me the lead to sign?"" This sentence might be a question or complaint from a woman in a video to someone else. Based on the audio cues described with a trembling voice and shaking, along with shallow and rapid breathing, it indicates that the person is experiencing strong negative emotions such as fear, anxiety, or tension. They may feel overwhelmed or under too much pressure. Therefore, this sentence could be the woman expressing her relief, satisfaction, or calm, which aligns with the emotional state indicated by the audio clues.",S5,"this sentence could be the woman expressing her confusion, dissatisfaction, or stress, which alignss with the emotional state indicated by the audio clues.","this sentence could be the woman expressing her relief, satisfaction, or calm, which aligns with the emotional state indicated by the audio clues.",global,qwen3_generated,96,96,0,0,0.8974358974358975,0.9509043927648578,emotion_flip,True,True,True,5,True
samplenew4_00008641,train,intensity_mismatch,"In the text, caption content: ""Who gave me the lead to sign?"" This sentence might be a question or complaint from a woman in a video to someone else. Based on the audio cues described with a trembling voice and shaking, along with shallow and rapid breathing, it indicates that the person is experiencing strong negative emotions such as fear, anxiety, or tension. They may feel overwhelmed or under too much pressure. Therefore, this sentence could be the woman expressing her confusion, dissatisfaction, or stress, which alignss with the emotional state indicated by the audio clues.","In the text, caption content: ""Who gave me the lead to sign?"" This sentence might be a question or complaint from a woman in a video to someone else. Based on the audio cues described with a trembling voice and shaking, along with shallow and rapid breathing, it indicates that the person is experiencing extremely intense negative emotions such as fear, anxiety, or tension. They may feel overwhelmed or under too much pressure. Therefore, this sentence could be the woman expressing her confusion, dissatisfaction, or stress, which alignss with the emotional state indicated by the audio clues.",3,"strong negative emotions such as fear, anxiety, or tension","extremely intense negative emotions such as fear, anxiety, or tension",global,qwen3_generated,96,97,1,0,0.9605263157894737,0.9805249788314987,intensity_mismatch,True,True,True,5,True
samplenew4_00008641,train,modality_omission,"In the text, caption content: ""Who gave me the lead to sign?"" This sentence might be a question or complaint from a woman in a video to someone else. Based on the audio cues described with a trembling voice and shaking, along with shallow and rapid breathing, it indicates that the person is experiencing strong negative emotions such as fear, anxiety, or tension. They may feel overwhelmed or under too much pressure. Therefore, this sentence could be the woman expressing her confusion, dissatisfaction, or stress, which alignss with the emotional state indicated by the audio clues.","In the text, caption content: ""Who gave me the lead to sign?"" This sentence might be a question or complaint from a woman in a video to someone else. Based on the audio cues described, it indicates that the person is experiencing strong negative emotions such as fear, anxiety, or tension. They may feel overwhelmed or under too much pressure. Therefore, this sentence could be the woman expressing her confusion, dissatisfaction, or stress, which alignss with the emotional state indicated by the audio clues.",S3,"with a trembling voice and shaking, along with shallow and rapid breathing",,audio,qwen3_generated,96,84,-12,0,0.8918918918918919,0.9315068493150684,modality_omission,True,True,True,5,True
samplenew4_00009063,train,evidence_contradiction,"In the video, the subtitle text Last year, the regulation was so strict provides direct linguistic evidence of the woman's focus on economic or regulatory pressures. Based on the visual clues describing her furrowed eyebrows-a universal indicator of concern-and her slightly open mouth suggesting contemplation or verbalization of distress, combined with her forward-directed gaze fixated on something unseen yet anxiety-inducing, we infer she is processing a challenging situation with emotional weight. These physical cues align with the semantic content of the subtitle, suggesting her worry centers on navigating strict regulations or their consequences. Therefore, the utterance reflects a state of worry that aligns with her overall emotional state conveyed through both facial expressions and contextual language, indicating sustained anxiety about external pressures.","In the video, the subtitle text Last year, the regulation was so strict provides direct linguistic evidence of the woman's focus on economic or regulatory pressures. Based on the visual clues describing her relaxed eyebrows-a universal indicator of calm-and her slightly open mouth suggesting contemplation or verbalization of distress, combined with her forward-directed gaze fixated on something unseen yet anxiety-inducing, we infer she is processing a challenging situation with emotional weight. These physical cues align with the semantic content of the subtitle, suggesting her worry centers on navigating strict regulations or their consequences. Therefore, the utterance reflects a state of worry that aligns with her overall emotional state conveyed through both facial expressions and contextual language, indicating sustained anxiety about external pressures.",S2,her furrowed eyebrows-a universal indicator of concern,her relaxed eyebrows-a universal indicator of calm,visual,qwen3_generated,122,122,0,0,0.956989247311828,0.9885452462772051,evidence_contradiction,True,True,True,5,True
samplenew4_00009144,train,emotion_flip,"In the text, caption content: ""Is it that you're unwilling? No, no."" This sentence might be a query or response from a woman to a man. Given the audio cues described with a high-pitched and agitated female voice, along with the video clues showing the woman's anxious facial expressions and the man's's concerned look, we can infer that this sentence might carry an air of anxiety or concern. The woman may be asking the man if he is unwilling about something, and her worry could be related to his response. Therefore, this sentence might reflect the woman's state of mind, indicating her concern and uncertainty about the current situation.","In the text, caption content: ""Is it that you're unwilling? No, no."" This sentence might be a query or response from a woman to a man. Given the audio cues described with a high-pitched and agitated female voice, along with the video clues showing the woman's anxious facial expressions and the man's's concerned look, we can infer that this sentence might carry an air of calmness or reassurance. The woman may be asking the man if he is unwilling about something, and her worry could be related to his response. Therefore, this sentence might reflect the woman's state of mind, indicating her concern and uncertainty about the current situation.",4,we can infer that this sentence might carry an air of anxiety or concern,we can infer that this sentence might carry an air of calmness or reassurance,global,qwen3_generated,109,109,0,0,0.9594594594594594,0.595810705973623,emotion_flip,True,True,True,5,True
samplenew4_00009144,train,intensity_mismatch,"In the text, caption content: ""Is it that you're unwilling? No, no."" This sentence might be a query or response from a woman to a man. Given the audio cues described with a high-pitched and agitated female voice, along with the video clues showing the woman's anxious facial expressions and the man's's concerned look, we can infer that this sentence might carry an air of anxiety or concern. The woman may be asking the man if he is unwilling about something, and her worry could be related to his response. Therefore, this sentence might reflect the woman's state of mind, indicating her concern and uncertainty about the current situation.","In the text, caption content: ""Is it that you're unwilling? No, no."" This sentence might be a query or response from a woman to a man. Given the audio cues described with a high-pitched and agitated female voice, along with the video clues showing the woman's extremely anxious facial expressions and the man's's concerned look, we can infer that this sentence might carry an air of anxiety or concern. The woman may be asking the man if he is unwilling about something, and her worry could be related to his response. Therefore, this sentence might reflect the woman's state of mind, indicating her concern and uncertainty about the current situation.",4,anxious facial expressions,extremely anxious facial expressions,visual,qwen3_generated,109,110,1,0,0.9863013698630136,0.9922720247295209,intensity_mismatch,True,True,True,5,True
